sujet,numero_question,code_noeud,confiance,motif
2023_DIDA_education_islamique,Q41,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q42,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q43,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q44,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q45,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q46,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q47,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q48,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q49,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q50,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q51,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q52,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q53,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q54,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q55,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q56,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q57,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q58,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q59,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_education_islamique,Q60,,,"Épreuve de didactique de la spécialité (التربية الإسلامية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q1,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q2,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q3,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q4,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q5,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q6,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q7,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q8,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q9,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q10,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q11,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q12,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q13,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q14,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q15,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q16,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q17,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q18,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q19,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q20,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q21,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q22,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q23,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q24,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q25,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q26,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q27,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q28,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q29,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
2023_DIDA_francais,Q30,,,"Épreuve de didactique de la spécialité (اللغة الفرنسية) — relève d'un autre arbre de compétences que l'arbre SE fourni ; arbre non communiqué, question non classée."
